Signal,Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5
"[  -0.60767043  141.63900888  168.17810053 ...   34.38374372  -66.17142584
 -136.03306662]",2287.9459879635406,1239.7083475141505,4751.034494857641,1236.6030554616937,2793.4972453264177
"[  -1.48551943  181.46784232  222.30545312 ...    5.55194259  -35.92161107
 -100.63929087]",694.7774312270689,902.5633908326072,2812.9126795434713,3504.566187346062,2870.955893389689
"[  -0.4546255   246.1801717   218.11924678 ... -102.59506739 -145.48674931
  -49.24666954]",3390.6102418709693,4337.1359991041445,4827.3248864033285,2238.0222855391835,1433.0712784623704
"[  4.14385979 129.0335981  107.79569619 ...  94.33332191 158.83335323
 109.26182203]",307.30025142613414,1582.5032922511257,207.60549505455415,4754.577502779713,2969.629149275638
"[-10.76840427 111.58267879 105.11804058 ... -95.56161757 -95.93787204
 -67.99065491]",2711.094635042298,649.3957732358823,871.8980970400456,4921.88672373283,3558.170041497922
"[  3.88604699 315.77761163 220.75989286 ...  13.72764693 208.22484725
 188.75339637]",1792.2832352962166,2650.3711326242087,4394.783490842898,4512.501564147629,4595.869940370336
"[ -0.82645309 253.66477137 254.61900535 ... 180.40294358 279.80982078
 182.85787711]",4405.614594093258,1701.4407414867349,1799.2828857897591,3444.78790434009,938.2280892907625
"[ -5.93431054 164.12852149 209.6332515  ... -13.6178364  -49.22692611
 -17.79954732]",647.6465982230807,1958.4067132533348,4211.026400940186,849.1561583116511,2536.170190482496
"[   1.6840667   248.71340557  266.08157748 ... -135.3348123   -46.59653934
   64.70542054]",3360.4122937201437,2975.0003284134295,1821.9873194275895,4742.43028241469,2014.5206005103141
"[  -2.97953227  190.40580939  196.00813448 ... -150.12798695 -105.97468771
  -80.00006405]",3525.2014166366143,728.7405437992713,683.0257288922378,4199.5879794533885,2373.7825697671096
"[  4.0518108  226.3879112  210.38414099 ...  70.38154862 161.06913297
  94.00692279]",3682.48905489636,3097.65814012004,2259.593704726151,4403.619550331628,3212.124733022486
"[ -1.24828293 306.38572687 242.93961129 ... 191.67438017  56.59756193
 -99.31837316]",3977.7428550669815,4892.052233810456,2075.2907153526,1684.6615535726758,2741.9560895925165
"[  1.16161519 272.38273826 191.37051941 ...  91.81404784 -95.02959998
 -84.66728436]",3477.8657632117847,3707.991996872392,4557.238197430262,3155.5944508448315,1498.3223278934006
"[ -8.28043725 173.70666782 180.16863823 ...  60.95658503  51.75409761
 -21.55829605]",4231.536745191605,4273.052876106796,1160.8445345055816,2403.5084324167874,3564.8643070775897
"[ 1.52921416e-01  1.85666405e+02  1.54520050e+02 ...  4.01784139e+01
  6.68837092e+00 -1.60262157e+02]",3705.7705821452814,4352.785305296286,2489.1257774866267,1193.792017473398,776.7485447327084
"[  -2.10451632  158.77188223  257.28781173 ... -172.3628242  -133.62897089
  -47.04604362]",1597.9768474132395,872.7055673216099,1995.6274208324955,2318.2427863253206,2014.0688637395074
"[   1.07721999  246.71142719  154.66438814 ...  138.66336765  -52.98801482
 -167.22404077]",4462.929612130859,4104.088899441689,485.042253750878,4076.9387429045787,2673.3007328902036
"[  2.03552905 149.86406931 100.87065175 ...  -7.2923336   89.72132761
  82.5647844 ]",601.361092780005,4793.497042782331,1712.8290680717882,4547.643158848406,484.02597735494754
"[ -5.7450012  160.61372839 154.38987571 ...  23.09650509 114.42458783
 192.90045907]",1356.9925063344142,955.3497429865215,4809.484268315749,1470.2844886182309,378.5044982182785
"[  -0.45175946  192.60391038   88.82982901 ...   -5.89128155  -42.77301113
 -164.53747366]",4938.823891243831,742.6906544358052,4053.049690911042,849.8687611597272,782.9904738611372
"[  -4.12426972  211.72269025  180.8316671  ... -121.28293304 -142.41585454
  -33.70418837]",4462.358901773206,514.7188707523281,3981.060435226878,3567.4178978996297,2148.792357588215
"[-2.13610979e-01  2.56490965e+02  1.72768257e+02 ... -1.42368275e+02
 -8.63636449e+01  1.02354158e+02]",2928.0443761224096,76.02824478527133,4746.291629508592,991.1496220669096,3949.4946302770245
"[ -6.42840899 259.98934263 352.6995814  ...  12.10349397  -8.13400649
 -16.11915257]",1764.877644443367,3240.038162508098,2607.6581681309594,3065.502639335616,2077.2320973707456
"[  3.34225587 210.14227528 131.64466233 ... 105.92438613 138.5622859
  28.94989391]",4155.641159584625,4151.381067426095,4147.822573995708,2906.60667442537,852.3443656511959
"[  4.62375023 103.17201913 121.14960508 ...  48.19272506  32.55029479
  60.2236829 ]",3853.576463109,1588.172014307889,3597.0806890490862,271.338364295846,348.61223767177995
"[  0.37055001 238.55055684  76.81779368 ...  65.18210521 185.66369643
 -54.57472773]",876.6223699163947,223.6822531383284,4721.804744901868,4932.771805256593,3864.6323765796333
"[   0.75223606  206.66683848  165.66533699 ...  -96.85973631 -154.87622084
  -19.04509138]",3218.243103419814,4185.108591585039,3254.945771736566,4824.403040091234,566.6090864150852
"[ -1.31646787 164.21222004 146.64914579 ...  14.15718577   9.44659541
  98.57292501]",3387.382973337853,4527.189715805886,62.097103710581564,2320.4810502581918,3227.978784515052
"[  -2.23998244  225.60353305  114.52637166 ...   84.44796439   -5.28730273
 -253.35315346]",4810.882834396495,3718.8438201685285,562.8805046089808,105.70596881270237,4278.733612337449
"[  0.92432993  87.07424524  78.47032624 ... 149.4050256  113.67937098
  88.19045253]",207.00049705304332,3430.779203502962,340.4315177926204,3.160599905818165,4894.378249187291
"[   2.61073435  207.18446634  310.20326821 ...  -72.2738841  -106.33922285
 -102.89440233]",1089.7591965769088,2631.2340968271355,2590.665217325889,2439.787241452211,1670.0368546526336
"[ -7.25298794 191.0672822  137.29627786 ... -88.45607251  16.18394416
  64.86537736]",4288.500127824033,879.1101217215275,3153.832167899358,227.63517165400614,3729.312831273184
"[ -3.49559412 149.86088111 153.90410896 ... -22.29266833  -5.71890177
  47.61195264]",104.03248325799285,2380.8812675351896,781.1306839628897,4526.38541553507,3023.5373587764643
"[  -8.35828827  250.85304392  236.0137887  ... -156.30441931  -75.81095722
  -75.46306016]",3650.630163172486,1185.8741852989415,1647.8562699433326,4274.352294007439,4207.692728315848
"[ -0.47585871 275.40643323 209.06947463 ...  51.56722335 140.87547301
 -23.41819726]",3522.4975730998067,2577.643570229953,4024.541946698846,4861.85937703733,1409.7397435892185
"[  1.12798049 160.02711601 141.22195753 ...  36.95888215 107.70471014
 131.19377547]",2235.531250309326,1779.7953552441395,435.1185967496033,3271.530220204687,4962.478879001976
"[  2.09197581 204.04375169 209.80754224 ... 188.65867009 209.77053005
  48.3860284 ]",4609.578227912995,1869.6119912775946,4030.8392436890235,2738.5798273075375,91.11933063222705
"[   0.45625904  230.53742005  228.73126902 ... -169.12718724  -78.57388215
   67.76097963]",3343.2305666790953,3486.073777709435,3152.324256775771,3746.464492049267,2041.953804439044
"[  3.04779633 137.81749205 144.58324519 ... -23.44873443 -11.51646575
  56.78078157]",626.0549690977979,1438.2771719848772,2518.3738086809653,3121.1488955199366,4992.083948032978
"[  6.57263904 163.1204042  175.9947829  ...  69.15799287 134.47832272
 131.54489308]",2121.540040865149,710.4707415528155,3602.5803754144385,3751.284247967742,3608.419612165424
"[   2.3744157   269.74263211  242.53760806 ... -127.729419     -8.0037376
  108.79350713]",2754.940533651485,307.17282062987636,2907.338086898282,4975.6659535952185,3669.209212376567
"[  -3.91844655   98.28621995  150.79080537 ... -100.0447928  -118.54353841
  -99.74865304]",2100.994865511193,132.67549808638776,1351.959569079864,1614.11117522765,1513.596518546635
"[ -6.08445408 246.19102188 255.34533412 ... -98.30909693 -58.03988664
 -46.51457341]",2197.9823574020566,3695.2644970781207,1529.7898630779446,3395.5633744180777,4818.92806176187
"[  8.32221667 217.05747609 185.88381601 ...  57.80360273 -14.98377101
 -19.8192831 ]",3406.1993704682955,579.2266796630945,4584.945572400187,882.1388303057281,2024.7062877566912
"[  4.00516983 290.67473987 208.71958916 ... -24.41906668 -47.88392811
  64.37548681]",1810.475058852533,2244.1512132314374,3940.470352339281,4183.288112703929,4427.055326501151
"[  1.66818344 181.39904206 216.52559824 ...   7.00707383 -32.6523626
 -53.16904262]",2301.8107071781915,499.779868703533,2301.675369751417,2894.424587658423,4036.1288652182293
"[ -3.13299651 161.42961558 140.07823911 ...  51.09820802  59.93912547
 106.67134226]",3374.362469351735,4404.031441324996,352.09290143349955,413.1043087197239,639.2562562045829
"[   4.16805896  160.31824376  250.92244393 ... -117.84282439  -89.60189251
  -45.23705397]",593.6889285688684,827.6833954153444,2774.4337538438435,2138.403726127131,2700.062873739821
"[ -3.34349114 325.8965043  165.82915548 ...  39.85881646  59.58542776
  35.66574336]",4175.571442355498,1281.5821830153632,4786.922282176943,3326.489164497741,4503.21928770909
"[  0.75285053 238.95905949 167.97440551 ... 107.51329189 126.26779625
  -5.55851723]",4990.966206041252,4127.760112633238,1529.3970466694539,3984.5031186078886,3556.892603970662
"[  6.12600275 154.33724475 247.57630488 ... 141.75306272 130.77326145
  67.89427216]",1390.7324226251067,2134.495672536312,2775.178424118126,1765.4858602905415,1903.53220450662
"[  11.9303303   216.24862485  184.59837879 ...  201.61232429   66.65701591
 -100.3929969 ]",3128.5685543840664,3178.8863079507864,1398.4902564357947,4022.7488862534383,4622.033052548037
"[  2.69276063 179.64650567 287.15775104 ... -24.51238851 -44.08647952
 -37.39976037]",1944.4640243848658,2485.0753742910556,551.5111842326806,2990.7651238704957,1526.9820853652823
"[   1.84534558  238.31653107  295.2470883  ... -126.77822743   -7.98480462
  119.43121827]",3631.1771194556773,802.9203993028289,1459.158012440743,2341.51330129605,3475.373411309034
"[  9.80349592 285.80093141 241.82218366 ... 185.33325222 116.01343973
 -13.80629912]",4161.259380184908,4152.980033775619,3311.7425866890744,992.2336246046567,3871.6512353629605
"[ -2.89059912 123.72305627 187.62263705 ...  63.84327813 127.77889133
 143.5754086 ]",2187.1453294208327,2856.4066480929714,404.5304495677464,709.4832759467125,197.484444094111
"[   2.62459117  225.30399811  184.81252646 ...  -64.21468006 -108.04078546
  -79.8800087 ]",1334.2988158474182,3744.182624656121,257.80273948522046,3974.0821149106464,4607.763442208504
"[  -9.57183067  267.39907044  308.81518925 ...   58.03930334  -19.22895148
 -175.08756714]",2427.647049099603,3530.9896279954182,631.7507718542988,3770.598890915089,1241.6528521397217
"[ -0.44216034 130.24731042 171.73598725 ...  99.95579569  35.07247846
 -43.31455785]",874.3934555519451,2960.8434066148684,2975.732893141926,318.0060471054731,2150.3992226711666
"[ -0.84783217 210.9828156  114.91069564 ...  42.09834967 -40.95491004
   3.58569851]",4864.090520155776,4713.443604650261,1678.413942089782,2132.813018676762,2645.3534610495303
"[  1.2223673  175.41036299 173.85309759 ... -48.46414048 -76.08826136
  17.15636378]",2346.105598152134,2708.9261085759517,4284.173280507969,936.4087962742636,4693.5096412791045
"[ -2.83630208 185.10425031 152.11985926 ... -34.90698216 -76.37917635
  30.24208521]",3492.0297511553513,4436.360627942818,674.1959091902371,257.6001821738638,793.4853577425587
"[ -7.70430612 164.88732476 129.61222648 ...  -2.96311714  81.67841969
  44.74327237]",1231.5125660553595,1245.5121940207575,386.67840342699844,2175.741667105916,4915.58729985107
"[  0.73196355 198.31216842 216.25730243 ... 135.35724863  90.46755524
  50.4136554 ]",4141.170493264532,3512.771444669489,1948.268709668799,345.48658730617404,1379.474755419411
"[   2.4934751   227.08757163  265.69124583 ...   23.75260716 -111.53191879
 -142.19171248]",2745.696971374,3739.935934098651,2660.9794379738514,3065.151082818115,1017.5435127411163
"[ -2.77157913 106.77632457 177.0721556  ...  38.41073812  44.46203459
  49.5542905 ]",284.10849588304484,3364.121004898172,2160.3662987617313,1952.606471155555,473.816600116831
"[ -4.88532859  72.66709549 158.60756576 ...  -3.10442495 -26.89390686
 -61.86364264]",902.8402572917569,1522.4642035093016,799.7521336821233,350.8889940692754,52.300027451222036
"[-1.50113453e-01  2.65121734e+02  2.60499102e+02 ...  1.52860207e+02
  7.02565176e+01 -1.02875400e+02]",4714.822086613033,1856.5393359138254,2666.93723500152,3110.7402379388495,3175.1052152726693
"[ -4.57613803 236.39575216 282.77577258 ... -16.34782332  88.46530205
 171.69127308]",2138.5603400387577,3242.2275255963673,1671.6698491060968,3932.4130252401883,1512.4261992087345
"[  4.73521452 211.9466719   75.14387287 ...  90.92082039  74.72207077
 -47.42461683]",4557.951669192676,4932.85439664079,4322.384205655155,4626.903800077484,1918.4504468819769
"[-1.98563949e-01  2.24805791e+02  2.66450185e+02 ...  4.38250322e+01
 -5.52961475e+01 -4.49530209e+01]",2794.9502946820644,2119.16106820011,2311.6931588869143,2760.503799445615,4398.215124532224
"[  3.41827925 103.99720618 115.05285432 ... 119.3720111   87.33928483
  10.45131184]",16.442407332078673,90.08445892913791,2874.501138081875,4410.853910519449,2632.8089172373843
"[  6.48088647 303.00491225 134.54738959 ... -78.70596534  80.90207669
 102.04094755]",2378.8059405995364,4953.501651538431,4499.738695344709,4246.385808485059,4190.747085083405
"[   4.43114308  277.13247441  138.22802516 ... -111.11463458   20.15015408
   88.64453717]",2784.136614036233,4184.178819172867,4517.472919089874,4332.750028817498,4240.565349733643
"[  8.64037028 164.37816684 166.75308551 ...  63.95080239  91.99664492
  87.61595945]",771.1527751991517,2871.8126606652568,3746.3240663736365,964.3128322826626,4650.58726551341
"[  3.82587364 143.68759583 184.98916423 ... 111.46187619 158.03200834
 163.39193757]",951.4925726290655,1116.1516752198734,2081.53250512116,1785.3791299548795,4336.426929462386
"[  6.41079111 123.46201143 102.48779355 ...  17.14938752 111.94316855
 181.78481803]",4691.528516335572,3342.221309244957,3107.3018248062513,761.4365341744484,18.144686224900575
"[   1.59101004  199.52079231  141.03768019 ...    7.51601083  -67.33753623
 -115.68259879]",1232.9117863284125,4719.099587778579,1623.9233930739133,4140.713540693075,1474.2624656633234
"[   2.02721355  281.49705586  258.74263104 ... -193.15791226   18.70684453
   90.27912909]",1860.9274950746085,3407.453458677464,2378.2311214227407,4517.611206464774,3350.0596025539985
"[   3.4917973   175.41046902  143.97333433 ... -106.60462486   37.25353012
  132.15653779]",4426.643577661933,69.96668137330866,2180.457509264045,4540.46017429556,1457.064853206175
"[ -6.53704056 143.591381   229.66710915 ... -41.77860421 -40.55228171
 -39.32746178]",1848.7524336922236,1135.0900187053176,1153.9298809478623,2315.5458530327282,2214.321599672512
"[ -3.33556066 158.20753391 160.03632401 ...  99.10912141  37.76635536
  28.67583932]",2724.594803504855,3925.143225372213,289.4873319024867,174.37440468665258,700.8379610344361
"[ -2.83253172 175.99107263 208.4778612  ... 168.65649053  57.02077898
 -27.3551775 ]",2648.9394931568345,4166.871537985911,1559.6906082448372,166.15370778156216,1062.3516212736445
"[   2.92937908  172.16859363  159.46526428 ... -122.21841403 -248.76043381
 -205.14037028]",502.042219185648,4431.092899064907,2178.9909419768137,235.9618839228388,759.7963524650054
"[ -3.22539744 117.65349163 114.00062733 ...  33.83695115 -23.62109632
   2.04817751]",174.13240837401517,9.018337244260099,3335.443317896607,3553.019146164718,3048.012318794774
"[ -1.8646452  157.13189143 222.82929674 ...   3.63777102   9.76028034
 -11.7719581 ]",4029.8315041686988,1721.5996803473067,2584.2634960579817,1174.8014946633234,394.2974329456325
"[ -4.53352806 373.29048268 162.91354961 ... -60.98471299 -44.78775165
  24.62459246]",3688.141485612854,4026.5966148783978,4737.739324550949,4597.016143763173,4741.400013257118
"[  -4.59951794  180.75320566  169.49101065 ...   35.15126145   -6.25932654
 -110.71042712]",1994.8181094837062,2877.1873219015115,3537.7653454197684,4637.6764358003675,4164.8260895490575
"[-11.55329558 201.72555253 221.52825059 ...  98.02317571 144.82931953
 139.47870286]",689.1318700461604,4296.442329018721,1574.3768695119793,3560.761910723911,928.5669803899578
"[  3.28308276 166.62330124 126.46833555 ... -41.55888165 -17.21934643
 -10.75750052]",3841.7143679889605,3566.3331711851215,2023.0472826026141,4982.902178488461,3959.141247858221
"[ -3.71546907 223.94732676 151.13181947 ... -61.03752638  23.72724189
  53.64693761]",2488.1659142213894,4623.518978672597,38.979694500842044,4167.266828883789,3727.709803296547
